"climate change"	"life-threatening hunger"	"environmental issues"	"food crisis"	0.487772133
"environmental degradation"	"hunger crises"	"environmental issues"	"food crisis"	0.243449254
"natural disaster"	"hunger crises"	"environmental issues"	"food crisis"	0.268233361
"environmental degradation"	"apathy"	"environmental issues"	"food crisis"	0.247057234
"climate change"	"gastrointestinal"	"environmental issues"	"food crisis"	0.561510143
"greenhouse gases"	"infant mortality"	"environmental issues"	"food crisis"	0.490274174
"environmental degradation"	"mass hunger"	"environmental issues"	"food crisis"	0.467538751
"ecological crisis"	"food insecurity"	"environmental issues"	"food crisis"	0.553778273
"climate change"	"food crisis"	"environmental issues"	"food crisis"	0.40730119
"natural disaster"	"acute hunger"	"environmental issues"	"food crisis"	0.294258061
"carbon"	"malnourished"	"environmental issues"	"food crisis"	0.310955634
"natural disaster"	"life-threatening hunger"	"environmental issues"	"food crisis"	0.45354904
"ecological crisis"	"hunger crises"	"environmental issues"	"food crisis"	0.263571994
"environmental degradation"	"dysfunction"	"environmental issues"	"food crisis"	0.410799206
"climate change"	"apathy"	"environmental issues"	"food crisis"	0.359948883
"ecological crisis"	"life-threatening hunger"	"environmental issues"	"food crisis"	0.337802657
"greenhouse gases"	"life-threatening hunger"	"environmental issues"	"food crisis"	0.114391632
"climate change"	"massive starvation"	"environmental issues"	"food crisis"	0.124731683
"ecological crisis"	"food crisis"	"environmental issues"	"food crisis"	0.426438547
"carbon"	"mass hunger"	"environmental issues"	"food crisis"	0.528451509
"natural disaster"	"mass hunger"	"environmental issues"	"food crisis"	0.49612488
"environmental degradation"	"gastrointestinal"	"environmental issues"	"food crisis"	0.269749771
"ecological crisis"	"massive starvation"	"environmental issues"	"food crisis"	0.297119275
"ecological crisis"	"dysfunction"	"environmental issues"	"food crisis"	0.419657986
"natural disaster"	"food crisis"	"environmental issues"	"food crisis"	0.244091059
"environmental degradation"	"malnourished"	"environmental issues"	"food crisis"	0.361468444
"greenhouse gases"	"dehydrated"	"environmental issues"	"food crisis"	0.194989314
"climate change"	"dysfunction"	"environmental issues"	"food crisis"	0.16483109
"climate change"	"mass hunger"	"environmental issues"	"food crisis"	0.318339185
"environmental degradation"	"food insecurity"	"environmental issues"	"food crisis"	0.123120414
"carbon"	"dehydrated"	"environmental issues"	"food crisis"	0.316512651
"greenhouse gases"	"apathy"	"environmental issues"	"food crisis"	0.276617796
"natural disaster"	"apathy"	"environmental issues"	"food crisis"	0.343454728
"carbon"	"massive starvation"	"environmental issues"	"food crisis"	0.120452843
"greenhouse gases"	"acute hunger"	"environmental issues"	"food crisis"	0.288551159
"carbon"	"life-threatening hunger"	"environmental issues"	"food crisis"	0.394459348
"greenhouse gases"	"dysfunction"	"environmental issues"	"food crisis"	0.535050412
"environmental degradation"	"massive starvation"	"environmental issues"	"food crisis"	0.139382739
"ecological crisis"	"mass hunger"	"environmental issues"	"food crisis"	0.184803256
"environmental degradation"	"infant mortality"	"environmental issues"	"food crisis"	0.273287951
"natural disaster"	"malnourished"	"environmental issues"	"food crisis"	0.290603774
"climate change"	"dehydrated"	"environmental issues"	"food crisis"	0.517636419
"climate change"	"food insecurity"	"environmental issues"	"food crisis"	0.186337915
"carbon"	"acute hunger"	"environmental issues"	"food crisis"	0.594385786
"environmental degradation"	"acute hunger"	"environmental issues"	"food crisis"	0.559932621
"carbon"	"food insecurity"	"environmental issues"	"food crisis"	0.47980655
"ecological crisis"	"gastrointestinal"	"environmental issues"	"food crisis"	0.316348026
"natural disaster"	"gastrointestinal"	"environmental issues"	"food crisis"	0.336622872
"climate change"	"malnourished"	"environmental issues"	"food crisis"	0.50723998
"greenhouse gases"	"massive starvation"	"environmental issues"	"food crisis"	0.350877043
"ecological crisis"	"malnourished"	"environmental issues"	"food crisis"	0.133665955
"carbon"	"dysfunction"	"environmental issues"	"food crisis"	0.303910867
"environmental degradation"	"food crisis"	"environmental issues"	"food crisis"	0.343837696
"climate change"	"hunger crises"	"environmental issues"	"food crisis"	0.522365868
"ecological crisis"	"dehydrated"	"environmental issues"	"food crisis"	0.493521376
"natural disaster"	"dehydrated"	"environmental issues"	"food crisis"	0.426542123
"climate change"	"acute hunger"	"environmental issues"	"food crisis"	0.350528648
"natural disaster"	"infant mortality"	"environmental issues"	"food crisis"	0.395005945
"ecological crisis"	"infant mortality"	"environmental issues"	"food crisis"	0.357279893
"carbon"	"hunger crises"	"environmental issues"	"food crisis"	0.136264921
"environmental degradation"	"dehydrated"	"environmental issues"	"food crisis"	0.180785646
"climate change"	"infant mortality"	"environmental issues"	"food crisis"	0.426555879
"natural disaster"	"asylum seekers"	"environmental issues"	"forced displacement"	0.535774305
"ecological crisis"	"refugees"	"environmental issues"	"forced displacement"	0.244577555
"natural disaster"	"makeshift camps"	"environmental issues"	"forced displacement"	0.338973007
"environmental degradation"	"refugees"	"environmental issues"	"forced displacement"	0.242200699
"carbon"	"asylum seekers"	"environmental issues"	"forced displacement"	0.255676304
"climate change"	"displaced"	"environmental issues"	"forced displacement"	0.130014605
"greenhouse gases"	"flee"	"environmental issues"	"forced displacement"	0.100361998
"natural disaster"	"displaced"	"environmental issues"	"forced displacement"	0.277656601
"greenhouse gases"	"makeshift camps"	"environmental issues"	"forced displacement"	0.263284237
"carbon"	"refugees"	"environmental issues"	"forced displacement"	0.591400729
"ecological crisis"	"civilians uprooted"	"environmental issues"	"forced displacement"	0.240545246
"natural disaster"	"civilians uprooted"	"environmental issues"	"forced displacement"	0.503853022
"climate change"	"civilians uprooted"	"environmental issues"	"forced displacement"	0.317250557
"greenhouse gases"	"displaced"	"environmental issues"	"forced displacement"	0.374322531
"carbon"	"displaced"	"environmental issues"	"forced displacement"	0.182782587
"greenhouse gases"	"asylum seekers"	"environmental issues"	"forced displacement"	0.379104277
"ecological crisis"	"makeshift camps"	"environmental issues"	"forced displacement"	0.357322018
"climate change"	"asylum seekers"	"environmental issues"	"forced displacement"	0.177431176
"environmental degradation"	"displaced"	"environmental issues"	"forced displacement"	0.315880842
"climate change"	"refugees"	"environmental issues"	"forced displacement"	0.41644372
"natural disaster"	"flee"	"environmental issues"	"forced displacement"	0.52833651
"environmental degradation"	"flee"	"environmental issues"	"forced displacement"	0.371366736
"environmental degradation"	"migration"	"environmental issues"	"forced displacement"	0.156571324
"ecological crisis"	"migration"	"environmental issues"	"forced displacement"	0.472110241
"natural disaster"	"refugees"	"environmental issues"	"forced displacement"	0.383104656
"ecological crisis"	"asylum seekers"	"environmental issues"	"forced displacement"	0.238669976
"environmental degradation"	"asylum seekers"	"environmental issues"	"forced displacement"	0.561034226
"climate change"	"makeshift camps"	"environmental issues"	"forced displacement"	0.389875382
"environmental degradation"	"makeshift camps"	"environmental issues"	"forced displacement"	0.166732181
"climate change"	"flee"	"environmental issues"	"forced displacement"	0.223565402
"carbon"	"makeshift camps"	"environmental issues"	"forced displacement"	0.51956006
"greenhouse gases"	"refugees"	"environmental issues"	"forced displacement"	0.571206403
"ecological crisis"	"displaced"	"environmental issues"	"forced displacement"	0.499380568
"greenhouse gases"	"civilians uprooted"	"environmental issues"	"forced displacement"	0.275539473
"carbon"	"flee"	"environmental issues"	"forced displacement"	0.525600045
"carbon"	"civilians uprooted"	"environmental issues"	"forced displacement"	0.219093688
"natural disaster"	"migration"	"environmental issues"	"forced displacement"	0.207612549
"ecological crisis"	"flee"	"environmental issues"	"forced displacement"	0.485489317
"environmental degradation"	"civilians uprooted"	"environmental issues"	"forced displacement"	0.149944434
"carbon"	"migration"	"environmental issues"	"forced displacement"	0.38939789
"climate change"	"migration"	"environmental issues"	"forced displacement"	0.432117962
"greenhouse gases"	"migration"	"environmental issues"	"forced displacement"	0.448551745
"climate change"	"withheld relief"	"environmental issues"	"humanitarian aid"	0.228511038
"climate change"	"international alarm"	"environmental issues"	"humanitarian aid"	0.109687272
"climate change"	"food assistance"	"environmental issues"	"humanitarian aid"	0.390422608
"natural disaster"	"withheld relief"	"environmental issues"	"humanitarian aid"	0.139404504
"ecological crisis"	"withheld relief"	"environmental issues"	"humanitarian aid"	0.205556442
"environmental degradation"	"food assistance"	"environmental issues"	"humanitarian aid"	0.143090689
"climate change"	"restricted humanitarian access"	"environmental issues"	"humanitarian aid"	0.200958275
"greenhouse gases"	"international alarm"	"environmental issues"	"humanitarian aid"	0.581085266
"environmental degradation"	"call for donations"	"environmental issues"	"humanitarian aid"	0.545205275
"climate change"	"without international aid"	"environmental issues"	"humanitarian aid"	0.385343921
"ecological crisis"	"humanitarian situation"	"environmental issues"	"humanitarian aid"	0.588275272
"natural disaster"	"humanitarian situation"	"environmental issues"	"humanitarian aid"	0.300959163
"natural disaster"	"international embargo"	"environmental issues"	"humanitarian aid"	0.393122733
"environmental degradation"	"restricted humanitarian access"	"environmental issues"	"humanitarian aid"	0.267331456
"natural disaster"	"call for donations"	"environmental issues"	"humanitarian aid"	0.119063188
"environmental degradation"	"aid workers died"	"environmental issues"	"humanitarian aid"	0.108721836
"environmental degradation"	"international embargo"	"environmental issues"	"humanitarian aid"	0.541797957
"carbon"	"aid appeal"	"environmental issues"	"humanitarian aid"	0.35677974
"climate change"	"call for donations"	"environmental issues"	"humanitarian aid"	0.22415502
"ecological crisis"	"international alarm"	"environmental issues"	"humanitarian aid"	0.199013909
"greenhouse gases"	"foreign aid"	"environmental issues"	"humanitarian aid"	0.233907174
"ecological crisis"	"restricted humanitarian access"	"environmental issues"	"humanitarian aid"	0.479216373
"natural disaster"	"aid workers died"	"environmental issues"	"humanitarian aid"	0.370317758
"carbon"	"call for donations"	"environmental issues"	"humanitarian aid"	0.32062315
"carbon"	"self reliance"	"environmental issues"	"humanitarian aid"	0.571360493
"greenhouse gases"	"humanitarian disaster"	"environmental issues"	"humanitarian aid"	0.429651398
"environmental degradation"	"stolen food aid"	"environmental issues"	"humanitarian aid"	0.196174321
"carbon"	"international alarm"	"environmental issues"	"humanitarian aid"	0.444218213
"natural disaster"	"international intervention"	"environmental issues"	"humanitarian aid"	0.258819932
"carbon"	"foreign aid"	"environmental issues"	"humanitarian aid"	0.130064121
"environmental degradation"	"foreign aid"	"environmental issues"	"humanitarian aid"	0.54274985
"ecological crisis"	"humanitarian disaster"	"environmental issues"	"humanitarian aid"	0.544427774
"natural disaster"	"international alarm"	"environmental issues"	"humanitarian aid"	0.157638199
"climate change"	"humanitarian situation"	"environmental issues"	"humanitarian aid"	0.443786022
"climate change"	"humanitarian disaster"	"environmental issues"	"humanitarian aid"	0.337982529
"ecological crisis"	"aid workers died"	"environmental issues"	"humanitarian aid"	0.548994051
"ecological crisis"	"international intervention"	"environmental issues"	"humanitarian aid"	0.248777452
"carbon"	"humanitarian situation"	"environmental issues"	"humanitarian aid"	0.512155189
"ecological crisis"	"without international aid"	"environmental issues"	"humanitarian aid"	0.161828697
"ecological crisis"	"call for donations"	"environmental issues"	"humanitarian aid"	0.321112019
"carbon"	"without international aid"	"environmental issues"	"humanitarian aid"	0.475121196
"climate change"	"international embargo"	"environmental issues"	"humanitarian aid"	0.310746507
"ecological crisis"	"self reliance"	"environmental issues"	"humanitarian aid"	0.209515775
"environmental degradation"	"withheld relief"	"environmental issues"	"humanitarian aid"	0.259017478
"environmental degradation"	"self reliance"	"environmental issues"	"humanitarian aid"	0.267512483
"climate change"	"stolen food aid"	"environmental issues"	"humanitarian aid"	0.504031951
"environmental degradation"	"international alarm"	"environmental issues"	"humanitarian aid"	0.157372834
"ecological crisis"	"food assistance"	"environmental issues"	"humanitarian aid"	0.415401016
"environmental degradation"	"without international aid"	"environmental issues"	"humanitarian aid"	0.471821724
"greenhouse gases"	"without international aid"	"environmental issues"	"humanitarian aid"	0.521337509
"environmental degradation"	"humanitarian disaster"	"environmental issues"	"humanitarian aid"	0.189648992
"greenhouse gases"	"call for donations"	"environmental issues"	"humanitarian aid"	0.186760756
"carbon"	"stolen food aid"	"environmental issues"	"humanitarian aid"	0.512406374
"ecological crisis"	"international embargo"	"environmental issues"	"humanitarian aid"	0.542473863
"environmental degradation"	"restricted relief flights"	"environmental issues"	"humanitarian aid"	0.477505665
"greenhouse gases"	"withheld relief"	"environmental issues"	"humanitarian aid"	0.40810716
"greenhouse gases"	"food assistance"	"environmental issues"	"humanitarian aid"	0.110972481
"environmental degradation"	"aid appeal"	"environmental issues"	"humanitarian aid"	0.103822554
"ecological crisis"	"aid appeal"	"environmental issues"	"humanitarian aid"	0.408261799
"climate change"	"foreign aid"	"environmental issues"	"humanitarian aid"	0.581577489
"greenhouse gases"	"stolen food aid"	"environmental issues"	"humanitarian aid"	0.542857744
"ecological crisis"	"restricted relief flights"	"environmental issues"	"humanitarian aid"	0.319262582
"climate change"	"aid workers died"	"environmental issues"	"humanitarian aid"	0.22853931
"greenhouse gases"	"international embargo"	"environmental issues"	"humanitarian aid"	0.582797218
"carbon"	"international intervention"	"environmental issues"	"humanitarian aid"	0.542369584
"natural disaster"	"without international aid"	"environmental issues"	"humanitarian aid"	0.168475581
"greenhouse gases"	"restricted relief flights"	"environmental issues"	"humanitarian aid"	0.334086045
"natural disaster"	"restricted humanitarian access"	"environmental issues"	"humanitarian aid"	0.55697629
"natural disaster"	"self reliance"	"environmental issues"	"humanitarian aid"	0.13828223
"climate change"	"international intervention"	"environmental issues"	"humanitarian aid"	0.286115462
"carbon"	"withheld relief"	"environmental issues"	"humanitarian aid"	0.563191904
"greenhouse gases"	"restricted humanitarian access"	"environmental issues"	"humanitarian aid"	0.327066879
"natural disaster"	"aid appeal"	"environmental issues"	"humanitarian aid"	0.122857691
"carbon"	"international embargo"	"environmental issues"	"humanitarian aid"	0.136782929
"environmental degradation"	"humanitarian situation"	"environmental issues"	"humanitarian aid"	0.435346918
"carbon"	"restricted relief flights"	"environmental issues"	"humanitarian aid"	0.328150924
"ecological crisis"	"foreign aid"	"environmental issues"	"humanitarian aid"	0.389892649
"climate change"	"aid appeal"	"environmental issues"	"humanitarian aid"	0.244549368
"natural disaster"	"food assistance"	"environmental issues"	"humanitarian aid"	0.542262112
"carbon"	"aid workers died"	"environmental issues"	"humanitarian aid"	0.123182957
"greenhouse gases"	"humanitarian situation"	"environmental issues"	"humanitarian aid"	0.236329716
"natural disaster"	"foreign aid"	"environmental issues"	"humanitarian aid"	0.147224106
"greenhouse gases"	"aid appeal"	"environmental issues"	"humanitarian aid"	0.314268821
"carbon"	"food assistance"	"environmental issues"	"humanitarian aid"	0.225583917
"natural disaster"	"restricted relief flights"	"environmental issues"	"humanitarian aid"	0.31552878
"climate change"	"restricted relief flights"	"environmental issues"	"humanitarian aid"	0.204295779
"carbon"	"restricted humanitarian access"	"environmental issues"	"humanitarian aid"	0.571398578
"carbon"	"humanitarian disaster"	"environmental issues"	"humanitarian aid"	0.527799111
"climate change"	"self reliance"	"environmental issues"	"humanitarian aid"	0.264137244
"greenhouse gases"	"international intervention"	"environmental issues"	"humanitarian aid"	0.14551686
"natural disaster"	"humanitarian disaster"	"environmental issues"	"humanitarian aid"	0.440013233
"greenhouse gases"	"self reliance"	"environmental issues"	"humanitarian aid"	0.495923318
"environmental degradation"	"international intervention"	"environmental issues"	"humanitarian aid"	0.410568787
"greenhouse gases"	"aid workers died"	"environmental issues"	"humanitarian aid"	0.271358892
"ecological crisis"	"stolen food aid"	"environmental issues"	"humanitarian aid"	0.48529425
"natural disaster"	"stolen food aid"	"environmental issues"	"humanitarian aid"	0.35458753
"ecological crisis"	"poor soil quality"	"environmental issues"	"land-related issues"	0.351050974
"climate change"	"land reform"	"environmental issues"	"land-related issues"	0.371257531
"natural disaster"	"land seizures"	"environmental issues"	"land-related issues"	0.550493052
"carbon"	"land grab"	"environmental issues"	"land-related issues"	0.20600645
"greenhouse gases"	"burning houses"	"environmental issues"	"land-related issues"	0.157158507
"environmental degradation"	"forests destroyed"	"environmental issues"	"land-related issues"	0.111467552
"carbon"	"farmland"	"environmental issues"	"land-related issues"	0.157722962
"environmental degradation"	"farmland"	"environmental issues"	"land-related issues"	0.422718861
"climate change"	"farmland"	"environmental issues"	"land-related issues"	0.434843079
"climate change"	"poor soil quality"	"environmental issues"	"land-related issues"	0.13090867
"climate change"	"burning houses"	"environmental issues"	"land-related issues"	0.544571129
"natural disaster"	"land invasions"	"environmental issues"	"land-related issues"	0.306385798
"carbon"	"forests destroyed"	"environmental issues"	"land-related issues"	0.147052417
"ecological crisis"	"pushing peasants off"	"environmental issues"	"land-related issues"	0.142199394
"natural disaster"	"land degradation"	"environmental issues"	"land-related issues"	0.118176897
"greenhouse gases"	"pushing peasants off"	"environmental issues"	"land-related issues"	0.477585141
"ecological crisis"	"burning houses"	"environmental issues"	"land-related issues"	0.306118592
"greenhouse gases"	"poor soil quality"	"environmental issues"	"land-related issues"	0.432209008
"greenhouse gases"	"land reform"	"environmental issues"	"land-related issues"	0.251685098
"greenhouse gases"	"land degradation"	"environmental issues"	"land-related issues"	0.240475603
"greenhouse gases"	"land grab"	"environmental issues"	"land-related issues"	0.106377745
"greenhouse gases"	"forests destroyed"	"environmental issues"	"land-related issues"	0.351502203
"natural disaster"	"farmland"	"environmental issues"	"land-related issues"	0.344838978
"environmental degradation"	"pushing peasants off"	"environmental issues"	"land-related issues"	0.134615847
"natural disaster"	"forests destroyed"	"environmental issues"	"land-related issues"	0.540452008
"climate change"	"land invasions"	"environmental issues"	"land-related issues"	0.187210839
"climate change"	"forests destroyed"	"environmental issues"	"land-related issues"	0.128281754
"environmental degradation"	"land degradation"	"environmental issues"	"land-related issues"	0.266877707
"environmental degradation"	"land grab"	"environmental issues"	"land-related issues"	0.112927894
"greenhouse gases"	"land invasions"	"environmental issues"	"land-related issues"	0.437497691
"carbon"	"poor soil quality"	"environmental issues"	"land-related issues"	0.147504191
"natural disaster"	"pushing peasants off"	"environmental issues"	"land-related issues"	0.351341241
"greenhouse gases"	"land seizures"	"environmental issues"	"land-related issues"	0.127793993
"environmental degradation"	"land seizures"	"environmental issues"	"land-related issues"	0.511350513
"natural disaster"	"burning houses"	"environmental issues"	"land-related issues"	0.480997442
"environmental degradation"	"land reform"	"environmental issues"	"land-related issues"	0.314382894
"ecological crisis"	"land invasions"	"environmental issues"	"land-related issues"	0.130085954
"natural disaster"	"land reform"	"environmental issues"	"land-related issues"	0.101933817
"environmental degradation"	"burning houses"	"environmental issues"	"land-related issues"	0.215066801
"greenhouse gases"	"farmland"	"environmental issues"	"land-related issues"	0.561872955
"ecological crisis"	"land degradation"	"environmental issues"	"land-related issues"	0.393346934
"climate change"	"land grab"	"environmental issues"	"land-related issues"	0.562686817
"ecological crisis"	"land grab"	"environmental issues"	"land-related issues"	0.368867442
"natural disaster"	"poor soil quality"	"environmental issues"	"land-related issues"	0.187495213
"carbon"	"pushing peasants off"	"environmental issues"	"land-related issues"	0.257331114
"ecological crisis"	"land seizures"	"environmental issues"	"land-related issues"	0.413390776
"carbon"	"land reform"	"environmental issues"	"land-related issues"	0.531837889
"carbon"	"land degradation"	"environmental issues"	"land-related issues"	0.154330445
"climate change"	"land seizures"	"environmental issues"	"land-related issues"	0.411092779
"environmental degradation"	"poor soil quality"	"environmental issues"	"land-related issues"	0.133184416
"environmental degradation"	"land invasions"	"environmental issues"	"land-related issues"	0.192590061
"climate change"	"land degradation"	"environmental issues"	"land-related issues"	0.388066639
"ecological crisis"	"land reform"	"environmental issues"	"land-related issues"	0.59019548
"natural disaster"	"land grab"	"environmental issues"	"land-related issues"	0.412026947
"carbon"	"land invasions"	"environmental issues"	"land-related issues"	0.38411289
"carbon"	"burning houses"	"environmental issues"	"land-related issues"	0.142059692
"climate change"	"pushing peasants off"	"environmental issues"	"land-related issues"	0.154558892
"ecological crisis"	"farmland"	"environmental issues"	"land-related issues"	0.182185839
"ecological crisis"	"forests destroyed"	"environmental issues"	"land-related issues"	0.348237157
"carbon"	"land seizures"	"environmental issues"	"land-related issues"	0.258821866
"climate change"	"continued deterioration"	"environmental issues"	"other"	0.432702965
"environmental degradation"	"population crisis"	"environmental issues"	"other"	0.32581856
"climate change"	"alarming level"	"environmental issues"	"other"	0.421423211
"natural disaster"	"tragedy"	"environmental issues"	"other"	0.480656013
"climate change"	"catastrophe"	"environmental issues"	"other"	0.222343793
"environmental degradation"	"tragedy"	"environmental issues"	"other"	0.549230077
"ecological crisis"	"population crisis"	"environmental issues"	"other"	0.509140754
"environmental degradation"	"wreaked havoc"	"environmental issues"	"other"	0.29817823
"climate change"	"tragedy"	"environmental issues"	"other"	0.474971747
"climate change"	"lack of alternatives"	"environmental issues"	"other"	0.319716384
"greenhouse gases"	"catastrophe"	"environmental issues"	"other"	0.451278903
"natural disaster"	"population crisis"	"environmental issues"	"other"	0.443207096
"ecological crisis"	"alarming level"	"environmental issues"	"other"	0.514837698
"ecological crisis"	"wreaked havoc"	"environmental issues"	"other"	0.45530062
"greenhouse gases"	"wreaked havoc"	"environmental issues"	"other"	0.482146346
"greenhouse gases"	"alarming level"	"environmental issues"	"other"	0.47593635
"climate change"	"man-made disaster"	"environmental issues"	"other"	0.294156512
"ecological crisis"	"catastrophe"	"environmental issues"	"other"	0.151829423
"ecological crisis"	"continued deterioration"	"environmental issues"	"other"	0.526155791
"environmental degradation"	"man-made disaster"	"environmental issues"	"other"	0.145592824
"carbon"	"tragedy"	"environmental issues"	"other"	0.308252349
"carbon"	"catastrophe"	"environmental issues"	"other"	0.555081002
"climate change"	"slave trade"	"environmental issues"	"other"	0.341258807
"carbon"	"man-made disaster"	"environmental issues"	"other"	0.30224504
"climate change"	"wreaked havoc"	"environmental issues"	"other"	0.525033296
"natural disaster"	"catastrophe"	"environmental issues"	"other"	0.497490363
"natural disaster"	"alarming level"	"environmental issues"	"other"	0.239929989
"natural disaster"	"lack of alternatives"	"environmental issues"	"other"	0.114634465
"ecological crisis"	"man-made disaster"	"environmental issues"	"other"	0.420436834
"climate change"	"population crisis"	"environmental issues"	"other"	0.253040598
"ecological crisis"	"lack of alternatives"	"environmental issues"	"other"	0.496030394
"greenhouse gases"	"slave trade"	"environmental issues"	"other"	0.118097163
"natural disaster"	"man-made disaster"	"environmental issues"	"other"	0.417840563
"ecological crisis"	"tragedy"	"environmental issues"	"other"	0.165252262
"carbon"	"wreaked havoc"	"environmental issues"	"other"	0.259882606
"environmental degradation"	"lack of alternatives"	"environmental issues"	"other"	0.108630671
"carbon"	"population crisis"	"environmental issues"	"other"	0.398949228
"greenhouse gases"	"tragedy"	"environmental issues"	"other"	0.51507656
"carbon"	"alarming level"	"environmental issues"	"other"	0.586033701
"ecological crisis"	"slave trade"	"environmental issues"	"other"	0.165144391
"environmental degradation"	"slave trade"	"environmental issues"	"other"	0.29992906
"environmental degradation"	"continued deterioration"	"environmental issues"	"other"	0.387679829
"carbon"	"lack of alternatives"	"environmental issues"	"other"	0.291622544
"carbon"	"slave trade"	"environmental issues"	"other"	0.305860582
"natural disaster"	"slave trade"	"environmental issues"	"other"	0.211681103
"greenhouse gases"	"lack of alternatives"	"environmental issues"	"other"	0.205877871
"environmental degradation"	"alarming level"	"environmental issues"	"other"	0.42711737
"carbon"	"continued deterioration"	"environmental issues"	"other"	0.480013238
"natural disaster"	"continued deterioration"	"environmental issues"	"other"	0.285334545
"greenhouse gases"	"population crisis"	"environmental issues"	"other"	0.561570609
"greenhouse gases"	"continued deterioration"	"environmental issues"	"other"	0.12264911
"environmental degradation"	"catastrophe"	"environmental issues"	"other"	0.221377235
"natural disaster"	"wreaked havoc"	"environmental issues"	"other"	0.496228228
"greenhouse gases"	"man-made disaster"	"environmental issues"	"other"	0.12159757
"climate change"	"cattle plague"	"environmental issues"	"pests and diseases"	0.178555524
"natural disaster"	"epidemics"	"environmental issues"	"pests and diseases"	0.40094247
"carbon"	"rinderpest"	"environmental issues"	"pests and diseases"	0.462439185
"carbon"	"pests"	"environmental issues"	"pests and diseases"	0.355647645
"ecological crisis"	"epidemics"	"environmental issues"	"pests and diseases"	0.346800884
"greenhouse gases"	"epidemics"	"environmental issues"	"pests and diseases"	0.547911753
"greenhouse gases"	"potato blight"	"environmental issues"	"pests and diseases"	0.254690999
"natural disaster"	"cattle plague"	"environmental issues"	"pests and diseases"	0.26923088
"environmental degradation"	"cholera outbreak"	"environmental issues"	"pests and diseases"	0.127400688
"greenhouse gases"	"cholera outbreak"	"environmental issues"	"pests and diseases"	0.260277598
"climate change"	"pests"	"environmental issues"	"pests and diseases"	0.472563284
"greenhouse gases"	"rinderpest"	"environmental issues"	"pests and diseases"	0.365453068
"environmental degradation"	"rinderpest"	"environmental issues"	"pests and diseases"	0.399661654
"greenhouse gases"	"cattle plague"	"environmental issues"	"pests and diseases"	0.203958981
"natural disaster"	"rinderpest"	"environmental issues"	"pests and diseases"	0.240127344
"ecological crisis"	"potato blight"	"environmental issues"	"pests and diseases"	0.101954978
"natural disaster"	"pests"	"environmental issues"	"pests and diseases"	0.478652074
"natural disaster"	"locusts"	"environmental issues"	"pests and diseases"	0.437803406
"greenhouse gases"	"locusts"	"environmental issues"	"pests and diseases"	0.392945261
"carbon"	"epidemics"	"environmental issues"	"pests and diseases"	0.496386016
"carbon"	"potato blight"	"environmental issues"	"pests and diseases"	0.377396834
"carbon"	"locusts"	"environmental issues"	"pests and diseases"	0.478211712
"natural disaster"	"potato blight"	"environmental issues"	"pests and diseases"	0.30565963
"ecological crisis"	"locusts"	"environmental issues"	"pests and diseases"	0.198683846
"climate change"	"potato blight"	"environmental issues"	"pests and diseases"	0.282331071
"ecological crisis"	"cattle plague"	"environmental issues"	"pests and diseases"	0.516662421
"environmental degradation"	"locusts"	"environmental issues"	"pests and diseases"	0.120981097
"ecological crisis"	"rinderpest"	"environmental issues"	"pests and diseases"	0.57612637
"environmental degradation"	"pests"	"environmental issues"	"pests and diseases"	0.345325139
"natural disaster"	"cholera outbreak"	"environmental issues"	"pests and diseases"	0.29974516
"ecological crisis"	"pests"	"environmental issues"	"pests and diseases"	0.14522648
"environmental degradation"	"cattle plague"	"environmental issues"	"pests and diseases"	0.275376719
"climate change"	"locusts"	"environmental issues"	"pests and diseases"	0.251526129
"climate change"	"rinderpest"	"environmental issues"	"pests and diseases"	0.477330514
"carbon"	"cattle plague"	"environmental issues"	"pests and diseases"	0.413125751
"ecological crisis"	"cholera outbreak"	"environmental issues"	"pests and diseases"	0.504672226
"climate change"	"epidemics"	"environmental issues"	"pests and diseases"	0.565634463
"carbon"	"cholera outbreak"	"environmental issues"	"pests and diseases"	0.338372003
"environmental degradation"	"epidemics"	"environmental issues"	"pests and diseases"	0.107213065
"climate change"	"cholera outbreak"	"environmental issues"	"pests and diseases"	0.526177191
"greenhouse gases"	"pests"	"environmental issues"	"pests and diseases"	0.29456698
"environmental degradation"	"potato blight"	"environmental issues"	"pests and diseases"	0.17356568
"carbon"	"politically engineered"	"environmental issues"	"political instability"	0.468690283
"environmental degradation"	"lack of authority"	"environmental issues"	"political instability"	0.565810835
"greenhouse gases"	"d'etat"	"environmental issues"	"political instability"	0.236245293
"ecological crisis"	"secession"	"environmental issues"	"political instability"	0.161150466
"carbon"	"lack of authority"	"environmental issues"	"political instability"	0.466115825
"natural disaster"	"anti-western policies"	"environmental issues"	"political instability"	0.244365806
"carbon"	"power struggle"	"environmental issues"	"political instability"	0.544419945
"climate change"	"anti-western policies"	"environmental issues"	"political instability"	0.591827521
"environmental degradation"	"military dictatorship"	"environmental issues"	"political instability"	0.258213615
"environmental degradation"	"regimes were toppled"	"environmental issues"	"political instability"	0.316321753
"environmental degradation"	"totalitarian"	"environmental issues"	"political instability"	0.462905158
"ecological crisis"	"regimes were toppled"	"environmental issues"	"political instability"	0.251803728
"climate change"	"secession"	"environmental issues"	"political instability"	0.309628858
"ecological crisis"	"totalitarian"	"environmental issues"	"political instability"	0.484992924
"environmental degradation"	"coup"	"environmental issues"	"political instability"	0.589137876
"environmental degradation"	"corrupt government"	"environmental issues"	"political instability"	0.107939787
